Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Marlene Pizarro,F,SBD,Raw,27.0,24-34,24-39,FR-O,60.6,63,140.0,70.0,170.0,380.0,1,418.62,420.41,371.41,85.31,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Danielle Campbell,F,SBD,Raw,28.5,24-34,24-39,FR-O,62.3,63,125.0,60.0,145.0,330.0,2,357.35,357.43,315.66,72.72,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Sidra Zion,F,SBD,Raw,46.5,45-49,40-49,FR-O,60.4,63,95.0,70.0,120.0,285.0,3,314.62,316.11,279.28,64.13,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Serina Scholl,F,SBD,Raw,31.5,24-34,24-39,FR-O,61.1,63,87.5,50.0,120.0,257.5,4,282.22,283.08,250.06,57.49,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Elizabeth Sample,F,SBD,Raw,27.5,24-34,24-39,FR-O,58.7,63,87.5,47.5,120.0,255.0,5,286.64,289.18,255.58,58.54,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Elise Davidshofer,F,SBD,Raw,29.5,24-34,24-39,FR-O,61.3,63,80.0,37.5,100.0,217.5,6,237.89,238.51,210.68,48.45,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Alice Lee,F,SBD,Raw,22.0,20-23,19-23,FR-O,71.2,72,170.0,67.5,170.0,407.5,1,408.21,400.73,353.09,83.0,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Liz Thompson,F,SBD,Raw,33.5,24-34,24-39,FR-O,71.1,72,140.0,75.0,152.5,367.5,2,368.42,361.73,318.74,74.91,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Kirsten Landers,F,SBD,Raw,24.5,24-34,24-39,FR-O,71.9,72,120.0,60.0,130.0,310.0,3,308.87,302.85,266.78,62.82,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Jackie Weinberg,F,SBD,Raw,47.0,45-49,40-49,FR-O,70.5,72,95.0,52.5,157.5,305.0,4,307.21,301.95,266.12,62.45,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Abigail Benedict,F,SBD,Raw,24.5,24-34,24-39,FR-O,70.8,72,102.5,52.5,130.0,285.0,5,286.39,281.33,247.92,58.22,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Caitlyn Hoskins,F,SBD,Raw,29.5,24-34,24-39,FR-O,71.5,72,112.5,52.5,120.0,285.0,6,284.83,279.47,246.22,57.92,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Lauren Daniels,F,SBD,Raw,34.5,24-34,24-39,FR-O,67.7,72,70.0,62.5,140.0,272.5,7,280.85,277.53,244.81,57.06,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Adrienne Thomas,F,SBD,Raw,26.5,24-34,24-39,FR-O,77.6,84,157.5,85.0,190.0,432.5,1,413.84,402.72,353.73,84.45,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Darlene Phan,F,SBD,Raw,32.5,24-34,24-39,FR-O,80.8,84,157.5,92.5,162.5,412.5,2,386.77,375.38,329.01,79.14,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Amanda Sweeney,F,SBD,Raw,37.5,35-39,24-39,FR-O,80.2,84,132.5,57.5,135.0,325.0,3,305.85,296.97,260.4,62.55,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Stephanie Souvenir,F,SBD,Raw,34.5,24-34,24-39,FR-O,80.5,84,110.0,62.5,142.5,315.0,4,295.89,287.24,251.81,60.53,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Katherine Buitrago,F,SBD,Raw,31.0,24-34,24-39,FR-O,82.1,84,80.0,45.0,107.5,232.5,5,216.3,209.78,183.68,44.31,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Abigail Rakocy,F,SBD,Raw,36.0,35-39,24-39,FR-O,117.6,84+,142.5,80.0,180.0,402.5,1,324.84,323.03,274.04,69.24,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Stephanie Solari,F,SBD,Raw,31.5,24-34,24-39,FR-O,103.9,84+,147.5,75.0,150.0,372.5,2,313.3,306.91,262.34,65.78,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Heather Faga,F,SBD,Raw,39.5,35-39,40-49,FR-O,85.3,84+,142.5,62.5,157.5,362.5,3,331.15,320.83,280.16,68.05,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Caitlin Hanson,F,SBD,Raw,29.5,24-34,24-39,FR-O,93.7,84+,142.5,60.0,152.5,355.0,4,311.03,301.96,261.39,64.52,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Alayna Roberts,F,SBD,Raw,32.0,24-34,24-39,FR-O,92.5,84+,117.5,60.0,137.5,315.0,5,277.5,269.23,233.38,57.49,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Abbi Sorrells,F,SBD,Raw,34.5,24-34,24-39,FR-O,96.4,84+,97.5,60.0,117.5,275.0,6,238.12,231.6,199.85,49.55,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Madeline Boyer,F,SBD,Raw,31.5,24-34,24-39,FR-O,90.6,84+,90.0,65.0,102.5,257.5,7,228.9,221.89,192.75,47.31,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
Madeline Campbell,F,SBD,Raw,25.5,24-34,24-39,FR-O,89.6,84+,87.5,47.5,112.5,247.5,8,221.09,214.25,186.31,45.65,Yes,USA,IL,USAPL,IPF,2019-02-24,USA,IL,,Illinois Women's Raw Open,Yes
